participant_id,semester_phase,participant_id_dataset,semester_id,date,year,academic_year,semester,first_day_of_the_semester,dataset_of_origin,source,grit_overall,grit_interest,grit_effort,matrices_hit_rate,ucmrt_hit_rate,sandia_matrices_hit_rate,neuroticism_score,extraversion_score,conscientiousness_score,openness_score,agreeableness_score,adhd_clinical,adhd_total,growth_mindset_score
sep_3_1044,middle,r_1is5tmy4yq6hpwj,fall_2021,2021-11-16T03:20:42Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3,3.75,0.722222222,0.666666667,0.777777778,1.3,4.8,4,3.4,3.5,no,2,5.125
sep_3_1045,middle,r_6kj6jjq4t1r2xd7,fall_2021,2021-11-16T17:10:18Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,3,2,0.444444444,0.222222222,0.666666667,2.9,3.7,3.5,3.5,3.4,yes,4,5.875
sep_3_1047,middle,r_brjaexjcuykql0z,fall_2021,2021-11-16T22:15:55Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.5,3.5,0.444444444,0.444444444,0.444444444,1.7,3.9,4,3.4,3.9,no,0,6
sep_3_1048,middle,r_3g8cr9aykopwr1q,fall_2021,2021-11-17T10:14:58Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.75,2.75,0.222222222,0.222222222,0.222222222,3.6,4.1,3.2,3.5,4.2,yes,6,3.875
sep_3_1049,middle,r_1mkougxqpyywqti,fall_2021,2021-11-17T10:26:34Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.25,2.75,0.166666667,0.222222222,0.111111111,2.4,4.6,3.4,4,4.1,yes,5,6
sep_3_1052,middle,r_t2ey2cbf0tedval,fall_2021,2021-11-18T18:18:03Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.75,2.5,0.111111111,0.111111111,0.111111111,3,3.4,3.4,3.1,3.8,yes,4,5
sep_3_1053,middle,r_2x0srcvleuhsy4n,fall_2021,2021-11-19T00:41:44Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3.5,2.25,0.222222222,0.222222222,0.222222222,2.2,4.6,2.7,3,4.4,no,3,5
sep_3_1054,middle,r_3htfw9fbzswxjw9,fall_2021,2021-11-19T12:40:06Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3,3.25,0.944444444,1,0.888888889,1.9,2.7,3.6,2.4,4.5,no,0,5.625
sep_3_1055,middle,r_1fflu8t0goikuwt,fall_2021,2021-11-19T15:39:20Z,2021,2021_2022,fall,9_8_2021,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3.25,2.5,0.722222222,0.777777778,0.666666667,3.3,4,3.6,2.4,4.1,no,2,4.25
sep_3_1149,middle,r_uiihv4zyz2bqkfp,spring_2022,2022-03-06T16:26:53Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.5,3.75,3.25,0.555555556,0.666666667,0.444444444,2.1,3.8,4.2,3.8,4.1,no,1,5
sep_3_1150,middle,r_2f2qzfedl71ftm3,spring_2022,2022-03-06T21:01:50Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.75,3.25,0.5,0.666666667,0.333333333,3.4,4.8,3.8,4.4,4.5,no,3,6.125
sep_3_1152,middle,r_uswy1fisvvhql1l,spring_2022,2022-03-09T16:24:28Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.25,3.5,0.888888889,0.888888889,0.888888889,2.5,5,4.3,4.9,4.7,no,3,5.125
sep_3_1153,middle,r_2dhbd0mhkdxglpr,spring_2022,2022-03-09T20:46:50Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.625,3.5,3.75,0.444444444,0.555555556,0.333333333,2.7,3.4,4.4,3.7,3.6,no,1,6.5
sep_3_1154,middle,r_uvof2jwshulwhlv,spring_2022,2022-03-21T18:46:09Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.75,2.75,0.777777778,0.666666667,0.888888889,2.6,3.2,2.5,4,3.1,yes,4,5
sep_3_1155,middle,r_3fqhwbwfjonoehg,spring_2022,2022-03-25T17:03:03Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.625,3.75,3.5,0.5,0.666666667,0.333333333,2.7,3,4.6,3.9,3.8,no,2,5
sep_3_1156,middle,r_1owwip3fsnbzddd,spring_2022,2022-03-27T15:37:24Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2.5,2.25,0.722222222,0.777777778,0.666666667,2.9,3.4,2.9,4.1,3.4,yes,4,6
sep_3_1157,middle,r_1ohflcllj7rnheq,spring_2022,2022-03-29T17:59:35Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.75,2.5,0.111111111,0.111111111,0.111111111,2.7,3.5,3.7,3.8,3.8,no,0,6
sep_3_1158,middle,r_3d8h0oqijnobefl,spring_2022,2022-03-30T14:28:21Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.5,3.25,0.722222222,0.777777778,0.666666667,2.9,3,3.6,3.6,3.2,yes,4,6
sep_3_1159,middle,r_2apncbl8bk52gvb,spring_2022,2022-03-30T14:35:48Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.25,3,3.5,1,1,1,2,2.9,3.7,4.3,4.1,yes,4,3.875
sep_3_1162,middle,r_125rj54as1zsuoq,spring_2022,2022-04-02T11:11:04Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.625,3.5,3.75,0.222222222,0.222222222,0.222222222,2.2,4.4,4.9,4.4,4.2,no,1,6.375
sep_3_1163,middle,r_cd7ubifhrxvtvid,spring_2022,2022-04-02T15:37:21Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.25,3,1,1,1,2.9,3.5,2.6,3.8,3.8,yes,4,4.875
sep_3_1164,middle,r_1eppj3lybvumog6,spring_2022,2022-04-02T19:18:32Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.25,3,0.722222222,0.777777778,0.666666667,2.4,4.5,4,3.5,3.5,no,2,NA
sep_3_1166,middle,r_33xlrcfmedgwa6j,spring_2022,2022-04-05T00:23:12Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.625,3.75,3.5,0.277777778,0.222222222,0.333333333,2.6,4.1,3.9,3.9,4,no,3,6
sep_3_1167,middle,r_5sb3wrdvz4t7zmn,spring_2022,2022-04-06T10:38:49Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.25,3.25,0.388888889,0.333333333,0.444444444,1.5,3.4,3.6,4.4,4.7,no,2,6.5
sep_3_1168,middle,r_24tn8mr7qah4m3i,spring_2022,2022-04-06T16:47:46Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.5,3.25,0.333333333,0.333333333,0.333333333,1.8,4.2,3.7,4,3.6,yes,4,6
sep_3_1169,middle,r_1mk4ybgewwlyakc,spring_2022,2022-04-07T22:09:25Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,2.75,3.5,0.944444444,0.888888889,1,1.9,2.6,4.4,2.4,4,no,1,6.625
sep_3_1170,middle,r_2ud1qszobbzvefs,spring_2022,2022-04-09T02:36:02Z,2022,2021_2022,spring,1_25_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2.75,2,0.555555556,0.888888889,0.222222222,2.6,3.2,3.2,4,3.2,yes,4,3.75
sep_3_1212,middle,r_3ldklf10p3i4sfj,fall_2022,2022-10-19T16:53:32Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.125,1.5,2.75,0.555555556,0.666666667,0.444444444,2.1,4,2.9,4.3,3.6,yes,6,3.5
sep_3_1213,middle,r_1mkndi0st09kcg4,fall_2022,2022-10-21T20:06:02Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.25,2.5,2,0.555555556,0.666666667,0.444444444,4.3,3.7,3.2,3.1,2.9,no,3,6
sep_3_1214,middle,r_1po3lptmzyul1b6,fall_2022,2022-10-22T18:10:10Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,3,3.25,0.888888889,1,0.777777778,2.1,3.3,3.6,3.9,3.5,no,1,5.875
sep_3_1215,middle,r_3m54vwzv8fnbsgd,fall_2022,2022-10-23T21:33:20Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,4,4,4,0.5,0.666666667,0.333333333,2,3.8,4.2,3.6,3.8,no,0,5.625
sep_3_1216,middle,r_2u5jsif0ieavldq,fall_2022,2022-10-25T19:03:12Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.125,2.75,3.5,0.388888889,0.222222222,0.555555556,2.5,3,4,4.4,3.7,yes,6,5.875
sep_3_1217,middle,r_11gqvvy6qdl6j2j,fall_2022,2022-10-27T20:35:14Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.5,2.25,2.75,0.333333333,0.222222222,0.444444444,3,3.4,2.8,3.1,3.9,no,2,4.75
sep_3_1218,middle,r_2uixqc3lqvzcgjt,fall_2022,2022-10-30T08:11:40Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,2.75,3,0.555555556,0.444444444,0.666666667,3.6,3.7,2.6,3.5,3,yes,6,5.875
sep_3_1219,middle,r_3ljlopxayrz7a3j,fall_2022,2022-10-30T18:25:55Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,3.75,2.25,0.388888889,0.444444444,0.333333333,3,3.2,3.2,3.5,3.7,no,0,5
sep_3_1220,middle,r_3nx5kalozafdcjv,fall_2022,2022-11-10T15:52:17Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,1.75,1.75,1.75,0.944444444,0.888888889,1,3.2,2.6,3,2.8,3.9,yes,5,2.5
sep_3_1221,middle,r_73bidmk3cibgyyh,fall_2022,2022-11-13T21:20:43Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.625,2.5,2.75,0.666666667,0.666666667,0.666666667,2.7,2.7,3.7,4.7,4.3,no,1,4.5
sep_3_1222,middle,r_1jy7gv2hidxihg2,fall_2022,2022-11-14T18:59:19Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2,2.75,0.888888889,1,0.777777778,3.2,2.6,2.7,4.4,2.9,yes,6,5.25
sep_3_1223,middle,r_87c78fejkdkrd9l,fall_2022,2022-11-15T11:50:02Z,2022,2022_2023,fall,9_7_2022,2017_2023_generic_post_survey,post_study_survey_2020_2021,3,2.75,3.25,0.222222222,0.222222222,0.222222222,3.4,3.1,3.2,4.4,3.9,yes,6,5.625
sep_3_1237,middle,r_2vgcy9jhcmdsrvw,fall_2023,2023-10-18T16:16:55Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3,2.75,0.722222222,0.555555556,0.888888889,3.1,2.8,3.2,3.9,4.3,yes,5,5.5
sep_3_1238,middle,r_vdebg3vmtyyeph3,fall_2023,2023-10-18T20:33:51Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,1.875,2,1.75,0.277777778,0.222222222,0.333333333,4.2,4.5,2.5,4.6,2.8,yes,4,5.25
sep_3_1239,middle,r_1qn3cgtpmfa3bnz,fall_2023,2023-10-25T17:38:36Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.875,3,2.75,0.777777778,0.888888889,0.666666667,2,2.6,4.1,3.4,3.5,no,0,3.75
sep_3_1240,middle,r_2vdpky3kbne4f5d,fall_2023,2023-10-26T17:18:24Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,1.375,1.25,1.5,0.777777778,0.888888889,0.666666667,2.4,2.6,2.2,4.5,3.3,yes,5,3.25
sep_3_1241,middle,r_3enyps2b6vdapca,fall_2023,2023-10-31T16:27:28Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,3,2.5,0.722222222,1,0.444444444,3.2,4.5,3.4,2.9,3.2,no,2,6
sep_3_1242,middle,r_2wpbif4y3moswhl,fall_2023,2023-11-01T13:39:54Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.75,2.75,0.555555556,0.666666667,0.444444444,3.2,3.9,3.8,3.2,4.2,no,1,4.875
sep_3_1243,middle,r_3dwnoomkoxy6jkc,fall_2023,2023-11-08T21:52:28Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.75,2.75,2.75,0.388888889,0.222222222,0.555555556,2.4,3.9,4,3.7,3.9,yes,4,5.625
sep_3_1247,middle,r_1fyd0y6l5ramtfx,fall_2023,2023-11-15T14:34:00Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,3.375,3,3.75,0.666666667,0.777777778,0.555555556,1.5,3.6,3.3,3.2,3.3,no,2,6.125
sep_3_1248,middle,r_1frl5imjvkrxo4h,fall_2023,2023-11-17T14:52:19Z,2023,2023_2024,fall,9_6_2023,2017_2023_generic_post_survey,post_study_survey_2020_2021,2.375,2.25,2.5,0.222222222,0.111111111,0.333333333,1.7,4.5,3.2,4.1,4,no,3,4.5
sep_3_0042,start,r_1f3trtjwskstoz1,fall_2018,2018-09-26T16:35:10Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,3,2.75,3.25,0.611111111,0.777777778,0.444444444,2.3,3.8,3.6,3.7,3.9,no,3,5.25
sep_3_0043,start,r_1px0kzlhqvou3mw,fall_2018,2018-09-27T13:54:34Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.5,2.25,2.75,0.555555556,0.555555556,0.555555556,2.5,3.4,3.3,3.3,3,no,3,5.25
sep_3_0045,start,r_3kajqvavkm5tir3,fall_2018,2018-09-28T12:25:51Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.75,3.5,4,0.555555556,0.666666667,0.444444444,2,4.9,4.8,3.3,3.8,no,2,7
sep_3_0046,start,r_3k5nvyaul8vw97d,fall_2018,2018-09-28T16:54:27Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.375,2,2.75,0.5,0.666666667,0.333333333,2.4,4,3.6,3.2,3.5,no,1,3.875
sep_3_0047,start,r_1gqccjukltmgvyy,fall_2018,2018-09-28T20:31:46Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.5,3,4,0.444444444,0.555555556,0.333333333,1.8,4.2,4.6,3.3,3.5,no,2,5
sep_3_0048,start,r_p60rb4y6eubyqtd,fall_2018,2018-10-04T15:01:57Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.625,2.5,2.75,0.833333333,0.888888889,0.777777778,4.3,2.6,4,3.9,3.5,no,1,4.75
sep_3_0049,start,r_1c721ekxlacrnu9,fall_2018,2018-10-05T11:20:04Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.25,2.75,3.75,0.777777778,0.666666667,0.888888889,2.3,3.9,3.7,4.7,3.7,no,1,5.875
sep_3_0050,start,r_3s6apkwuuah1azx,fall_2018,2018-10-05T14:12:13Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.5,2.5,2.5,0.777777778,0.666666667,0.888888889,2.4,3.2,3.8,4.2,3.4,no,2,3.625
sep_3_0052,start,r_zyxbczm3tdwxysx,fall_2018,2018-10-10T01:58:21Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.125,2.75,3.5,0.555555556,0.777777778,0.333333333,1.4,3.2,3.7,3.6,4.3,no,0,5.75
sep_3_0053,start,r_3exbvx98lbq0pui,fall_2018,2018-10-11T16:28:48Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.75,3.25,2.25,0.388888889,0.444444444,0.333333333,1.5,2.1,3.4,3.1,4.5,no,2,4.25
sep_3_0054,start,r_1h0uebyommlqki1,fall_2018,2018-10-11T16:57:00Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.75,2.25,3.25,0.555555556,0.555555556,0.555555556,2.3,4.1,3.8,3.5,4.1,no,2,6
sep_3_0056,start,r_sf0kck9crtmgket,fall_2018,2018-10-11T17:45:21Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.25,3.5,3,0.722222222,0.777777778,0.666666667,1.5,3.1,4.6,3.9,4.1,no,1,7
sep_3_0057,start,r_3olc1qycugdwpqu,fall_2018,2018-10-12T13:11:10Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.25,3.5,3,0.388888889,0.444444444,0.333333333,2.5,2.9,3.5,3.5,4.1,no,1,5.25
sep_3_0058,start,r_xjkpenp1jgawi6d,fall_2018,2018-10-12T15:18:44Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.375,3,3.75,0.555555556,0.666666667,0.444444444,1.5,3.7,3.9,3.6,4.3,no,0,4.25
sep_3_0059,start,r_0uoyshsam6ss5qn,fall_2018,2018-10-13T01:45:26Z,2018,2018_2019,fall,9_5_2018,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.875,3,2.75,0.666666667,0.666666667,0.666666667,3,3.1,3.2,2.2,3.7,no,2,5.25
sep_3_0106,start,r_visemgwoivtmvz7,spring_2019,2019-02-13T12:41:59Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.75,3,2.5,0.833333333,1,0.666666667,3.6,2.6,3.2,3.7,4.1,no,3,2.75
sep_3_0107,start,r_p62sh1lg5cbwte5,spring_2019,2019-02-13T15:02:21Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.75,3.5,4,0.888888889,1,0.777777778,1.4,3.5,4.2,3.4,4.3,no,1,5.125
sep_3_0109,start,r_6xrkwdwpfqjv3xp,spring_2019,2019-02-14T13:54:42Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.375,3.5,3.25,0.333333333,0.444444444,0.222222222,3,1.9,3.9,3.4,3.3,no,2,4.25
sep_3_0110,start,r_2wzhxvbjklfjzvt,spring_2019,2019-02-14T14:22:46Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.125,2.5,1.75,0.611111111,0.777777778,0.444444444,3.7,2.8,3.3,2.8,3.5,no,2,6.125
sep_3_0111,start,r_sxccyvj9jmpnf2v,spring_2019,2019-02-15T23:26:58Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.875,2.75,3,0.5,0.555555556,0.444444444,4.6,3.2,3.3,4.1,3,no,1,3.25
sep_3_0112,start,r_2q4mpwqbd4cmwym,spring_2019,2019-02-16T13:45:31Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,1.875,1,2.75,0.944444444,1,0.888888889,2.9,2.3,2.9,4,4.2,yes,6,3.875
sep_3_0113,start,r_zyqadwzlmdc9xdh,spring_2019,2019-02-18T10:24:18Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.125,3.75,2.5,0.5,0.333333333,0.666666667,3.7,3.3,3.6,4.6,3.7,no,2,6.5
sep_3_0114,start,r_pgvketnyhqmu7h7,spring_2019,2019-02-19T17:44:18Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.75,3,2.5,0.5,0.888888889,0.111111111,2,4.1,4.1,4.3,4.3,no,2,6.375
sep_3_0115,start,r_2uxwmyklopo4mhk,spring_2019,2019-02-21T09:40:14Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.375,3.25,3.5,0.611111111,0.777777778,0.444444444,2.3,3.6,4.3,3.8,4.1,no,1,4
sep_3_0116,start,r_2rfxrcgiiy9lczt,spring_2019,2019-02-22T21:59:29Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.25,2.5,4,0.444444444,0.555555556,0.333333333,2.4,4,4.3,3.2,4,no,3,5.25
sep_3_0117,start,r_3pnly061wmnltop,spring_2019,2019-02-25T09:16:59Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.25,3,3.5,0.666666667,0.888888889,0.444444444,1.5,4.5,4,3.2,3.9,no,2,5.5
sep_3_0118,start,r_0hq9uu9ddzk6nkr,spring_2019,2019-02-25T10:34:32Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.875,3.5,2.25,0.388888889,0.666666667,0.111111111,3.6,2.7,2.9,3.5,3.6,no,3,7
sep_3_0119,start,r_1ghbbqentu8zqxe,spring_2019,2019-02-26T11:45:36Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.125,3,3.25,0.611111111,0.777777778,0.444444444,2.8,2.5,3.4,3.1,4.2,yes,4,4.625
sep_3_0120,start,r_28mxnkyyzg64aqk,spring_2019,2019-02-26T18:29:12Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.75,2.5,3,0.833333333,1,0.666666667,2.3,3.4,3.1,3.6,4,yes,4,5.5
sep_3_0121,start,r_3ki3sqdtfuam3rw,spring_2019,2019-02-28T09:42:16Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.25,3,3.5,0.388888889,0.444444444,0.333333333,3.5,3.2,3.4,2.9,4.1,no,1,5.5
sep_3_0122,start,r_1r1zuqcearwtyfg,spring_2019,2019-02-28T19:38:20Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.75,2.75,2.75,0.111111111,0,0.222222222,2.4,3.7,3.3,3.5,3.8,no,3,4
sep_3_0123,start,r_2v9acfhqezvugbj,spring_2019,2019-03-01T15:40:15Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,2.875,3,2.75,0.722222222,0.777777778,0.666666667,2.5,3.8,4.2,2.9,3.5,yes,5,5
sep_3_0124,start,r_2yidz4aof5mz4qr,spring_2019,2019-03-01T17:54:21Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.75,3.75,3.75,0.666666667,0.666666667,0.666666667,2.4,3.6,4.5,3.4,4.5,no,0,5.75
sep_3_0125,start,r_w5f5dzrvl8aq8fz,spring_2019,2019-03-02T11:56:16Z,2019,2018_2019,spring,1_22_2019,2017_2023_generic_post_survey,post_study_survey_2018_2019,3.625,4,3.25,0.777777778,0.888888889,0.666666667,1.4,3.1,3.9,3.4,4.3,no,2,6.125
sep_3_0170,start,r_3pr1imwn7juytrl,fall_2019,2019-09-16T14:31:31Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,2.375,2,2.75,0.888888889,1,0.777777778,2.5,2.5,2.6,3.3,4.2,no,2,2.875
sep_3_0171,start,r_1krpodvfwwudm0l,fall_2019,2019-09-16T21:46:11Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,2,2.25,1.75,1,1,1,3.4,3.1,2.7,3.4,3.4,yes,4,4.875
sep_3_0172,start,r_27cgmfev6i5ybfn,fall_2019,2019-09-16T21:58:12Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,2,2,2,1,1,1,3.3,2.9,2.7,3.4,3.6,no,3,4.875
sep_3_0174,start,r_33bzxwfgtvemk3c,fall_2019,2019-09-18T14:46:44Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,3,2.5,3.5,0.555555556,0.555555556,0.555555556,3.2,3.3,3.9,4.2,4.2,no,2,6.125
sep_3_0175,start,r_2eh327vcz6r5yc8,fall_2019,2019-09-19T10:38:31Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,3.125,3,3.25,0.5,0.666666667,0.333333333,2.8,4,3.5,2.9,3.3,no,2,5.125
sep_3_0176,start,r_3p2ynegjye1hsgg,fall_2019,2019-09-19T19:39:10Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,2.5,3,2,0.833333333,1,0.666666667,2.6,3.5,2.8,4.9,3.8,no,2,3.75
sep_3_0178,start,r_2as4plrrkgfvfuk,fall_2019,2019-09-23T15:27:36Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,2.75,2,3.5,1,1,1,2.9,3.9,3.3,3.2,3.6,yes,4,5
sep_3_0180,start,r_12qnox4ppklcvno,fall_2019,2019-09-24T15:35:44Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,2.125,1.5,2.75,0.611111111,0.666666667,0.555555556,2.9,3.2,2.8,3,3,yes,5,3.75
sep_3_0181,start,r_3chnjhk54andce0,fall_2019,2019-09-24T16:35:35Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,2.875,3,2.75,0.277777778,0.333333333,0.222222222,3.3,2.9,2.6,3.2,4.1,no,0,NA
sep_3_0182,start,r_2s96r7pemqbtnzc,fall_2019,2019-09-25T22:35:03Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,3.125,2.5,3.75,0.555555556,0.555555556,0.555555556,2.4,4.3,4.3,3.2,3.6,no,3,6
sep_3_0183,start,r_3odldhmzfgrsoz2,fall_2019,2019-09-26T14:50:11Z,2019,2019_2020,fall,9_4_2019,2017_2023_generic_post_survey,post_study_survey_2019_2020,2.875,2.75,3,0.777777778,1,0.555555556,2.4,2.7,3.6,3.2,3.4,no,3,4.875
